Id,SalePrice
1754,215894.48289560387
1755,182137.49676100863
1756,113658.32391778467
1757,116491.05116962153
1758,140065.79421197184
1759,161204.5010798965
1760,182909.58530898255
1761,154452.89506792548
1762,169933.05321380676
1763,175464.8657782837
1764,113938.09508319465
1765,165954.46594762724
1766,178891.6092561737
1767,233132.4295673034
1768,137434.73627272638
1769,176772.37163090272
1770,145251.06617212732
1771,138356.4348520817
1772,134380.9975470945
1773,119641.57513845759
1774,142072.8135749069
1775,124744.4440783432
1776,125567.1102664739
1777,95978.87701236179
1778,136803.0862495775
1779,115155.93021413776
1780,182954.87556834813
1781,138468.67068230422
1782,67543.83463867074
1783,157560.85067589505
1784,76609.24238200972
1785,109255.12511985684
1786,119073.28054865534
1787,138136.07152324598
1788,45418.63229456376
1789,102927.55297045365
1790,83518.77730127404
1791,216181.18594809843
1792,144364.2616181427
1793,151088.04591717053
1794,147278.06124969854
1795,141469.07800600262
1796,119753.44176459846
1797,135995.0260907532
1798,119040.4810861754
1799,100848.56721532554
1800,127019.81572317134
1801,133355.20940569788
1802,141459.56634395558
1803,147489.83945865912
1804,139064.92976456412
1805,138516.7326192164
1806,132271.21733542508
1807,143732.26386989886
1808,124905.39331803228
1809,110123.48591635523
1810,135836.53472863857
1811,97342.08034739396
1812,104841.3623933235
1813,129302.00640026457
1814,85203.79757406173
1815,50734.91067763077
1816,83055.28251606134
1817,121297.71903541462
1818,136193.76358299927
1819,132830.87928673497
1820,59495.44495749287
1821,92275.46624180749
1822,151563.40106784107
1823,52952.277839657494
1824,134812.27732789575
1825,114884.40057086374
1826,96538.62776547202
1827,97597.21029821972
1828,118624.63683444445
1829,120381.09162684505
1830,137668.61895996984
1831,154904.72991099034
1832,105621.0941250721
1833,127138.68562106659
1834,122551.89953134826
1835,119195.80615859448
1836,115563.35844492234
1837,95749.6512311742
1838,100845.72581481258
1839,88378.00031206371
1840,143688.37221575825
1841,142561.3868417843
1842,101506.66563425769
1843,146795.07974286345
1844,144340.00079990478
1845,139156.79220287266
1846,178791.0781962978
1847,149383.49892958105
1848,61975.185746909556
1849,100737.29457342208
1850,125694.78425335685
1851,156026.468631461
1852,120084.62043328694
1853,125889.64380240694
1854,165790.76487682344
1855,140472.1253251696
1856,222561.407531226
1857,141502.31540049668
1858,126635.88019783191
1859,112265.15498821472
1860,142408.82047279697
1861,112296.32187211054
1862,336321.977431696
1863,312911.5479136096
1864,312888.60245785903
1865,374338.91556129564
1866,391719.4184265858
1867,257128.20122977922
1868,367088.4543199784
1869,216464.8862413924
1870,238105.8217783882
1871,274723.29953212186
1872,165695.43249773193
1873,259415.70200946825
1874,136318.49613354105
1875,209753.90801276313
1876,182769.34080342736
1877,212648.24644334236
1878,200290.42974587597
1879,137850.60382048698
1880,129116.16799120024
1881,228265.96767305827
1882,282335.50439400465
1883,204241.90354596265
1884,216478.4175172356
1885,301925.9213200718
1886,321228.1160053388
1887,197195.11179324784
1888,306595.6942286518
1889,182103.68709225874
1890,123093.77004539501
1891,134911.1752060201
1892,98332.03396853998
1893,141271.32144747564
1894,125852.78314519789
1895,156788.22429778584
1896,139765.29863728513
1897,122262.5197343591
1898,117905.81106910696
1899,135077.54850405178
1900,114174.88126377203
1901,160451.92981725335
1902,132799.38862941583
1903,227184.99865800777
1904,119806.05691534367
1905,166039.49344893673
1906,186314.8466438894
1907,184544.0366613927
1908,112174.4165924521
1909,148484.80344120844
1910,135502.4772696116
1911,189300.70205974454
1912,320023.21969923994
1913,144399.06054127266
1914,69858.12032483109
1915,268339.353065228
1916,59771.33635004834
1917,273707.34352435655
1918,139734.4023090854
1919,167521.10480514372
1920,154678.69408671226
1921,492864.6552597003
1922,360081.24478274304
1923,218536.6037042196
1924,246622.838344168
1925,204991.825111975
1926,402871.59472075925
1927,133261.18522078966
1928,171479.93262596737
1929,111682.92769775962
1930,127316.86347086959
1931,134003.49242069732
1932,143651.8593971062
1933,167186.9514970777
1934,180326.7653692983
1935,190258.02849267056
1936,179997.09396773455
1937,192255.17720861972
1938,191660.68799269004
1939,235178.53916009623
1940,170062.77428777982
1941,178448.32558773196
1942,199019.38811555915
1943,206381.04599208804
1944,323228.51060165203
1945,362124.4221436275
1946,182861.6147402245
1947,359114.25928610936
1948,176858.98454470854
1949,241479.9219287239
1950,185295.15572962756
1951,305630.55060417566
1952,248717.04328035106
1953,178569.8565390971
1954,181789.38796724495
1955,141097.34515363135
1956,314345.89941199083
1957,161958.0338599649
1958,310256.0557587118
1959,156342.77556176347
1960,111251.5468465645
1961,115944.59468136022
1962,115178.20054514604
1963,101321.76132588406
1964,111201.94489318845
1965,156881.45508670996
1966,148179.12796413124
1967,298229.91276949446
1968,455669.21538081125
1969,396500.40138306544
1970,500619.26066571445
1971,565644.836383858
1972,408504.48174029303
1973,281806.9319416104
1974,303916.2967157295
1975,492718.38111532666
1976,272007.0076905081
1977,373182.48199833743
1978,333407.57005997066
1979,373515.44532497897
1980,204055.91555557196
1981,374514.5131898228
1982,242968.32704916975
1983,222342.63150887235
1984,171665.0373442162
1985,189593.13820987372
1986,188410.87025564467
1987,155833.00336673236
1988,176940.7442742009
1989,205989.6389547791
1990,215284.9972667188
1991,214031.5370730816
1992,207236.76387977967
1993,174835.66693217255
1994,259599.23819628722
1995,195493.96864899775
1996,257484.76677801998
1997,343813.05035942124
1998,376839.6988556409
1999,272554.88805584883
2000,327825.3990937528
2001,252321.38368773897
2002,245288.1980988192
2003,271352.34891015326
2004,270086.9122274952
2005,259754.84886309243
2006,235250.68586844765
2007,271236.883992695
2008,219696.51919609212
2009,173086.55555988918
2010,207824.9903716689
2011,146246.75747262506
2012,175220.8184617649
2013,189190.46030350248
2014,184111.8626121266
2015,228714.36815903804
2016,188773.54001026656
2017,212054.99730025174
2018,113339.33472191967
2019,129509.99093823753
2020,119130.97452553913
2021,109580.96844738036
2022,193406.55021219968
2023,157776.1733435051
2024,247746.94952272892
2025,438474.372231057
2026,168414.1362791305
2027,158925.51942177748
2028,157266.61916300916
2029,164002.1683047064
2030,268534.32202823623
2031,241480.78890182482
2032,251028.58829761547
2033,245093.48597212922
2034,160070.5398667497
2035,211797.42735634514
2036,172848.97521422457
2037,172635.20181421094
2038,281171.1620655693
2039,217012.2640277376
2040,388576.7950460394
2041,292622.0837768911
2042,183337.2516389809
2043,175942.3728423912
2044,180211.74076501196
2045,218188.44967250375
2046,133582.51517783926
2047,149846.77305873894
2048,135806.51202106813
2049,151609.83989208617
2050,184095.16083248967
2051,104186.46148125973
2052,132021.70062632376
2053,152374.87129190218
2054,57095.92299772063
2055,164289.6615211677
2056,135048.39752909617
2057,132792.40951245936
2058,231185.66435962263
2059,141944.5757487477
2060,168469.41224161527
2061,176188.19569908903
2062,135815.14381313135
2063,105986.94839818434
2064,143048.09654987324
2065,125645.7632739884
2066,180464.8679899284
2067,123150.09257714254
2068,150552.54223994294
2069,93601.31762338553
2070,99161.62924595385
2071,81745.43178042234
2072,145166.28256450238
2073,138503.22707860044
2074,201290.79662380734
2075,156884.3191739632
2076,118659.47917287338
2077,138803.36608500796
2078,128866.35703677626
2079,143253.74471604513
2080,106160.15393676772
2081,119558.45376637854
2082,128756.48842503023
2083,139762.58369169035
2084,103713.57429757141
2085,116594.69616842941
2086,127907.813463135
2087,139493.58235166525
2088,111097.38735135402
2089,80720.45572948782
2090,141547.73539044306
2091,116124.48938770322
2092,121565.85182368889
2093,146116.60453316927
2094,112455.41338381174
2095,164906.41673243477
2096,75573.41692750459
2097,92183.89973243914
2098,143020.64536627752
2099,40477.74160620734
2100,101531.03339060194
2101,128831.15217039843
2102,117438.28014362357
2103,94200.83663823378
2104,130930.85433657894
2105,114084.56167785818
2106,81224.71876765863
2107,214488.2998056562
2108,109992.61995388483
2109,108950.40504283611
2110,125179.19132471026
2111,131705.23174049362
2112,132263.45081304532
2113,118683.55220804682
2114,113286.23626971344
2115,146159.92033329402
2116,109074.16481193688
2117,148393.16829114128
2118,123644.52035256964
2119,87847.82499706162
2120,110852.49776925228
2121,93985.99940109375
2122,81738.38323061515
2123,87068.84431790982
2124,181034.65716070175
2125,139175.44140012198
2126,151946.4274103704
2127,140204.2503022764
2128,117820.87767894259
2129,88404.87497409967
2130,152739.46378986994
2131,122803.22948607421
2132,121283.2410265123
2133,114727.7496577595
2134,115726.6071445621
2135,89200.75533611194
2136,80362.20339506789
2137,128691.57822584565
2138,137434.00740266332
2139,143532.7138708366
2140,136785.35136484646
2141,141263.14039028867
2142,132578.93056949473
2143,129244.36245439229
2144,115259.68976543134
2145,135146.687657844
2146,169358.7551514889
2147,160314.9501849571
2148,129196.33813882952
2149,129127.7120439505
2150,252751.21863188746
2151,105340.27339487121
2152,178116.49786978724
2153,145068.07147082666
2154,115588.89543599696
2155,144777.66209479785
2156,253743.28567153984
2157,233735.37870714263
2158,292898.79824664845
2159,206922.49992212348
2160,197516.23028753357
2161,260489.98186866078
2162,443223.75297476724
2163,418593.6967309846
2164,253619.3855281452
2165,163205.6338181352
2166,135936.1467449671
2167,211726.654806233
2168,190238.30434078156
2169,225522.37119955238
2170,228165.08082810036
2171,148940.34340196126
2172,144076.09199879406
2173,169552.24589939258
2174,260705.42480939964
2175,321328.2077620752
2176,295273.43162880006
2177,279946.62242647976
2178,208832.1118382964
2179,146963.8099353238
2180,223579.6653442112
2181,179732.53066896077
2182,247604.6341460018
2183,203505.99833239752
2184,129544.68669373881
2185,132484.9564065793
2186,145330.12823537795
2187,169811.84955651974
2188,156176.01885095125
2189,307470.5156802753
2190,79177.68932361105
2191,79665.99266064797
2192,80767.289011704
2193,111228.58295571362
2194,96133.42460510944
2195,122605.23685641243
2196,96745.13614941982
2197,114468.86579836729
2198,144252.40023442204
2199,158527.2270663081
2200,125088.04092219497
2201,153236.428089278
2202,189763.7164853741
2203,158795.51153952547
2204,193135.4593773752
2205,117997.03011801207
2206,145793.6175929912
2207,196545.89223157897
2208,274038.2642763871
2209,208286.57247341558
2210,122246.67675552313
2211,117858.06654602366
2212,115990.30951929567
2213,93995.67494948709
2214,127930.22922801218
2215,89009.78212907464
2216,157432.96989482612
2217,88398.21802938862
2218,80416.32363893499
2219,66441.28487363757
2220,51326.31667283005
2221,259448.0095669094
2222,230151.30239508694
2223,291174.9892619844
2224,204942.80051025687
2225,137106.5429249972
2226,172843.20181185647
2227,181179.5023980231
2228,293021.749637595
2229,284569.46259634395
2230,160606.56311338476
2231,211676.02506192532
2232,174206.00981584922
2233,177722.36292359573
2234,246038.1055823227
2235,203176.75267843605
2236,336030.8195560013
2237,363438.4039264525
2238,206699.6145981521
2239,129782.49909608194
2240,160205.3094737063
2241,147369.5599387156
2242,129764.00142552592
2243,123964.89424562463
2244,109504.66475076404
2245,94099.4137361393
2246,146452.32168840303
2247,113734.74525409252
2248,110754.88849063098
2249,122401.88092225813
2250,136213.7943882209
2251,121310.19031659831
2252,170608.45480984656
2253,162681.62356816797
2254,172609.81078930697
2255,183469.1063333219
2256,180680.5813928511
2257,178513.22873295905
2258,165995.2483471666
2259,168302.52371850374
2260,169589.37834951127
2261,164908.82025537392
2262,206043.26681618602
2263,355339.60333393514
2264,606482.1195058012
2265,158905.03544511757
2266,312390.6133409828
2267,378692.1897777283
2268,421572.508947294
2269,157611.0157096624
2270,194199.88899039416
2271,245158.5375746802
2272,206324.2608983315
2273,173851.6165584695
2274,178584.27762266537
2275,190017.9540204121
2276,196029.70522608102
2277,181311.77245098862
2278,146890.03378189765
2279,127474.583166521
2280,123020.09453001522
2281,147772.08126060374
2282,184101.43842804473
2283,116143.35754112036
2284,125862.72780470451
2285,137720.55458396664
2286,110645.85216143186
2287,367780.3226883444
2288,284539.8562153284
2289,429058.1907386222
2290,520511.23058252374
2291,332160.3529652808
2292,461397.50305543205
2293,550670.1151218009
2294,423695.6015724578
2295,562902.2928674322
2296,265305.5872861669
2297,322156.1642315826
2298,313746.020764024
2299,410657.4016261092
2300,362586.45175169135
2301,293215.23638554796
2302,244235.04927371052
2303,259345.4370600799
2304,259820.87224397075
2305,167290.09662207836
2306,166792.55312773783
2307,168665.9994386347
2308,217543.54617811227
2309,266398.2999552951
2310,216626.07835614446
2311,185029.1653370519
2312,184178.83573877453
2313,186914.6204616689
2314,170759.38813057763
2315,183187.83386645885
2316,182931.15261515763
2317,188642.94622475968
2318,188531.14134682523
2319,182139.72133101543
2320,193538.3765838695
2321,236620.89927605644
2322,172803.42009044212
2323,191306.33606483
2324,179464.81407747822
2325,230198.75922163823
2326,172335.46704931933
2327,208193.39894163405
2328,223546.94780220758
2329,180684.45957199714
2330,174552.10443495028
2331,371239.9501113912
2332,450813.5354280685
2333,353314.251100491
2334,280927.9337941022
2335,289802.8050591459
2336,371574.58453438117
2337,194375.10681791382
2338,299003.425933644
2339,253195.0018532569
2340,496869.4257592134
2341,223967.47098956938
2342,260468.8913932278
2343,251648.33605181135
2344,205701.87362139169
2345,248147.9287041549
2346,235728.54454737747
2347,196096.71016245996
2348,267282.95575701236
2349,167995.63185029724
2350,294121.03657206736
2351,264780.89665098157
2352,274609.2927819885
2353,261290.1853140355
2354,132191.04419682696
2355,136509.46063407013
2356,150086.31679895875
2357,186471.97221949146
2358,195072.29340183263
2359,143933.63398692574
2360,106261.46647090431
2361,140266.78361529973
2362,284913.42302675237
2363,154397.3960448596
2364,162503.4440388275
2365,209417.95762218523
2366,175728.22914076984
2367,226526.20684746467
2368,200115.25096187805
2369,216848.7533845604
2370,163549.66336523622
2371,167455.1679856999
2372,173500.66863350585
2373,267008.8200754414
2374,309620.72131081397
2375,261650.88785092096
2376,300830.9951637026
2377,413018.6159495977
2378,138886.05412898012
2379,181337.47964227814
2380,138129.29882386414
2381,166282.64737965207
2382,206929.98557990493
2383,213046.3087700251
2384,235839.0250046509
2385,171723.29502031632
2386,134648.82426016816
2387,147066.62450404657
2388,102229.47781055083
2389,119427.76818092387
2390,165560.71197134248
2391,129663.87600341032
2392,107971.94007012356
2393,165737.24766303907
2394,144006.91733649248
2395,208317.5615206618
2396,145644.37883445816
2397,245927.60017167527
2398,126123.84700030086
2399,66817.8019838472
2400,41676.90763195756
2401,102749.52721600852
2402,138234.31988137978
2403,138010.64274900302
2404,148163.6188778495
2405,162290.3105419128
2406,148003.22193104847
2407,117737.8789660333
2408,132503.76854845948
2409,129117.3528952107
2410,167502.90563704658
2411,121789.62990801437
2412,168111.23468978665
2413,135540.68046636062
2414,145492.4885084746
2415,130791.01423411307
2416,134878.7825151863
2417,124391.82157589227
2418,120178.9237055927
2419,115506.15410331351
2420,119899.68966919299
2421,141283.5605359584
2422,127485.86559174897
2423,122422.50451421397
2424,148068.85726160958
2425,226793.85628243865
2426,135095.84773062327
2427,129997.05413935236
2428,184082.80319749002
2429,113001.7677125513
2430,130160.4109368049
2431,118654.31075685254
2432,141010.11832064178
2433,134998.71966447754
2434,135777.89295361112
2435,144249.1028489903
2436,93336.07184816938
2437,102106.01408489811
2438,118878.18358429553
2439,110646.19830322571
2440,131914.46560753806
2441,118529.90014850025
2442,97606.93154014234
2443,105514.63700860801
2444,122455.67985260807
2445,77284.20494348225
2446,111333.11254256018
2447,170889.7448855624
2448,143723.1432010732
2449,83847.99089809442
2450,140206.12458986224
2451,141518.51463652452
2452,193380.3644377224
2453,91299.64695615851
2454,128863.11352930397
2455,114983.37346165642
2456,131880.22872060488
2457,123383.7478457317
2458,118322.71362398329
2459,95728.63157092371
2460,141184.17401300604
2461,99730.0827052208
2462,120550.7130425212
2463,122218.80565683835
2464,156874.9246681874
2465,142704.8974149153
2466,115373.40945090173
2467,159595.91124140337
2468,83773.93007693414
2469,92651.65664882364
2470,183742.86743028506
2471,211725.47688640008
2472,169164.71716454107
2473,125534.01897592207
2474,96782.38529737182
2475,225766.8797326096
2476,116440.42842756727
2477,119505.84531955353
2478,166716.80528038723
2479,124972.40924915893
2480,140919.00227890813
2481,133905.7124381721
2482,132827.73032396287
2483,119800.34283930856
2484,118879.1535103122
2485,114810.70451209522
2486,183101.28943012786
2487,190881.22161358
2488,165230.37599459206
2489,174832.39859655834
2490,150200.07744377272
2491,80655.09515040039
2492,181368.048686318
2493,144943.31305879992
2494,184244.4104425865
2495,102570.15113319694
2496,238652.4244374831
2497,149825.84042987664
2498,108925.00647721178
2499,103819.71665450845
2500,122003.14804676236
2501,142739.29854902154
2502,147083.70740872106
2503,90755.03116402547
2504,216792.6650284628
2505,213010.37748149197
2506,264519.02467635303
2507,313649.8924683492
2508,265167.2073979926
2509,232717.38214577318
2510,254306.95866583628
2511,179607.3787954546
2512,203286.19121281148
2513,210383.64589463157
2514,233184.6113382792
2515,157203.05226453202
2516,166827.61987859677
2517,128307.33513941451
2518,152944.05658182682
2519,227531.22451484896
2520,220530.58018401128
2521,199720.06794289476
2522,213978.7342115274
2523,137565.3905717814
2524,140348.477459031
2525,145932.55897806303
2526,143267.14696540014
2527,128514.2107858789
2528,135124.9560206431
2529,140479.55198712467
2530,110659.55163184005
2531,246170.20918795577
2532,219780.54836165582
2533,200011.1626257005
2534,273026.91205920675
2535,345888.9722236603
2536,243155.18995223218
2537,265903.9618444883
2538,190762.59883920162
2539,185741.6809449966
2540,172343.68834559756
2541,182079.37594559198
2542,162410.90022790254
2543,127244.13907552332
2544,115479.71285443354
2545,137317.76839330094
2546,151215.46563768783
2547,127401.18706175164
2548,160865.4267397572
2549,168035.2645079141
2550,1087635.2625230404
2551,135402.99614524448
2552,105672.05108153497
2553,80012.2118818505
2554,105741.44070618722
2555,115118.511634376
2556,90025.99071331251
2557,115474.20176333054
2558,169963.76842725417
2559,121877.38357880307
2560,138174.63194775349
2561,123001.94736543004
2562,131726.94235086074
2563,151930.01662781287
2564,183283.65725326224
2565,122413.61077889254
2566,132795.7110044177
2567,133143.57958330412
2568,201399.04187515823
2569,206290.9309476191
2570,122314.37351960504
2571,164426.28695148087
2572,145905.78038317588
2573,241201.2626127728
2574,235909.3202989122
2575,143232.36024530794
2576,118228.58910171481
2577,177278.0523883694
2578,80943.6390201182
2579,61738.10281213573
2580,120109.51190433482
2581,125894.66410163337
2582,112353.1028457165
2583,261335.76884706185
2584,177795.59627079096
2585,188191.72306004007
2586,226638.11318364542
2587,193766.8056690738
2588,133766.07390960987
2589,144699.26739477096
2590,211920.01778666006
2591,209933.5779797461
2592,250620.17212041706
2593,269177.6693605956
2594,180918.75207841964
2595,188358.17577463604
2596,348428.1317072163
2597,179817.73811631522
2598,299076.1246871085
2599,384088.62086296687
2600,138144.07988707093
2601,143026.48230446418
2602,77419.9564120913
2603,94488.32851724378
2604,77284.30006342892
2605,83045.77811023871
2606,146139.57675853567
2607,188357.95230074733
2608,226447.71430761705
2609,162639.5428257479
2610,100504.50006505256
2611,159956.1782442721
2612,156879.41655646465
2613,124541.92508781921
2614,133056.6838962246
2615,162613.38386568642
2616,135624.2110323394
2617,192229.2318599454
2618,225521.47975134672
2619,208939.70642277272
2620,181869.5553602048
2621,184891.41879133316
2622,176539.81266986486
2623,263713.50482124434
2624,268797.6931798339
2625,377195.7646145856
2626,179552.34357701195
2627,157202.02371873247
2628,503771.0995208636
2629,554314.2597601267
2630,380166.12588227424
2631,497857.9317576723
2632,456364.8354140339
2633,340273.7220266486
2634,322958.3442307265
2635,159108.86275155644
2636,179814.30908935243
2637,177482.6521101282
2638,248117.48037526465
2639,187224.10067749588
2640,160591.04344735446
2641,101905.53748327802
2642,202151.69165809656
2643,116700.88742828295
2644,140863.55978279098
2645,97872.66504084891
2646,85605.67865718307
2647,102646.46261075643
2648,133539.34001519807
2649,145390.79096632462
2650,126546.82731983224
2651,152837.31520185294
2652,480763.01588689006
2653,255283.38930455298
2654,257721.4138142255
2655,385524.6649754766
2656,313119.3226091942
2657,338164.56138485705
2658,293359.66866931913
2659,296511.4335937714
2660,371999.4891839361
2661,360498.8510612881
2662,361483.30764581024
2663,280663.1091746849
2664,248273.94914731634
2665,332891.1626780874
2666,270026.1239610452
2667,186829.8408785313
2668,177322.55556144845
2669,170692.4807284682
2670,301622.98272537295
2671,175716.36635189582
2672,187883.1237226534
2673,182042.88864428212
2674,182274.93810521535
2675,148073.5336143164
2676,207652.45756853253
2677,206070.02654279166
2678,256759.78478720807
2679,275674.52669776225
2680,283140.43804795144
2681,419004.98188342573
2682,361377.09541897
2683,726116.0525622838
2684,324072.7111420385
2685,362712.16308140213
2686,278741.51360699185
2687,340530.69753003505
2688,246080.43553966362
2689,194302.0497965799
2690,496023.00327474746
2691,179525.8914696838
2692,138267.14195199136
2693,199045.9175135427
2694,139678.1855239627
2695,194957.3748110519
2696,176204.79963847357
2697,186997.02523889203
2698,183567.32558241067
2699,166594.07705590388
2700,165884.9464623007
2701,158279.70588224896
2702,113147.84999486078
2703,129987.72728341391
2704,153012.29775731225
2705,118438.50016840785
2706,114581.65964335053
2707,115642.35620944423
2708,130530.9045380522
2709,110368.42519523096
2710,121748.20651487251
2711,313704.3666712614
2712,383628.008497322
2713,154469.12402661753
2714,141268.6442146061
2715,167504.9974905789
2716,132371.32642453667
2717,164623.77550862756
2718,225027.16770215234
2719,152299.60147251847
2720,171600.87634396765
2721,144468.05149830272
2722,169866.62986487086
2723,159982.28249106085
2724,126707.42202690722
2725,135771.92749599888
2726,135913.39750234532
2727,176471.11504021828
2728,159728.99562837055
2729,152076.17054475998
2730,136594.74691896
2731,116734.64465145621
2732,112715.20850358535
2733,161839.4762106764
2734,146624.31001441518
